,userId,restaurantId,rating,user,restaurant
1602275,pvwEROiu2kfTqyp6cG2HIA,wGwib7KvPzs5_6aPCk_Fzw,2,296,5425
3166514,i7mBC7m7k2FLrdVUx0UqUg,LL7EY-YARSY41n98P9509w,5,601,15510
2619868,gpV4qU5swBe2Eo7rRDEzjQ,2A1wvIFdKQZZe-vtTO7olQ,2,497,9272
2003638,i6V3NyTdkBVwPpH7r2BINA,YkAIlxYZ1guSqbbowU9X4g,4,341,3979
3419709,57tf_RmT5o3BiFj2gpV-Jg,_IAxXD30S4ODGh92m8tLJw,5,624,19933
2452367,bGu1K8WWpAWpYPCjFttiDg,ri0rzp3OAzCWNP32mR05Tw,3,456,14385
3577935,PKEzKWv_FktMm2mGPjwd0Q,Fk9ygWoB4kI3EPYc7Pb3kw,3,411,20738
187406,iCG9Z_4TDOxMG_aLWM6LHw,OMskTANen2g5AlwN4EyxMg,5,37,869
4368678,dqKGX-Zz61Cz62S86mHNmg,ikI3t6meCr4_DpHHZs6N2w,3,841,24329
2884816,v4fT6mIxgjho_CLR2wiXvg,qU4wrOVqDfddr9PP_ssmUA,5,530,2960
901965,kaJCbdYCy657hmpY6Eb82w,wtRUo5rigoDV-PC1EonoLw,1,175,6194
4352792,sjWvk3DZapZ-9ULAFtDmYw,_n3w5BK4-k7iXCWifCjUZg,5,832,1440
1422414,b7rchNJEp6Gaw0bHR-4s4g,inuW6Gl02Mf8G5RRk39_lw,4,265,9075
2481250,nzsv-p1O8gCfP3XijfQrIw,k1PkpDm5d5pYJI1K_3UYpw,3,447,14426
209641,dIIKEfOgo0KqUfGQvGikPg,I7eqTdTmRTWYwF9HNZAHxw,5,43,1367
2019313,w-zbeDbHvELwcQcQUsRfig,jo4KmAqlZ7vxjHIP7IIkAw,4,388,11241
3591303,0ygWZ_gXF8qTm0bY95JJqA,E6Ne9ok_tHvZIeOdWeh40w,4,620,20839
3189906,GWBCe27Rp3TT4zN1RdJTTw,MJIZthCsaL5COrwepEYCdA,5,609,18189
2481279,nzsv-p1O8gCfP3XijfQrIw,o7AiTlyWUrBSzdz6oMHj5w,1,447,1094
2660766,53JHz4dbMg9JfuzakOZK4A,oF2XS1nvcjnntEl7g8NltA,5,433,15565
7015,NwxF1Ftc-4P5Pl_SSXThQA,ojGCRzEym2W3tSTo69fhxA,4,1,112
4592161,nDV-9a37-ckn73jdZIuIXw,25_aVay1HeeCaRt7_aDaKQ,5,882,23513
931015,WM2fAgIlZJ6AviCrH5iMow,WPkRg0eaJZFbyXm0uNb1ZA,3,185,6450
1993733,-50XWnmQGqBgEI-9ANvLlg,pCG8zf1IAnc9NFdPYJKdnQ,4,367,12560
4206528,MLf4JUa1uzQkDLrBJ5yJHA,7wMB3wMbOp0gq3l6nHfOaA,1,802,9409
1490155,l5ExEMcVxjmeBUleSWfD6g,k1QpHAkzKTrFYfk6u--VgQ,4,294,146
2601199,JoT5g6CXb8CBQ_QLmKnIRA,YTmyUCOyNbyDFnNMbYnH_g,4,494,15317
1473217,dGx3ECvJ3rz_isz1U5LJJA,Zl6csaZ5HBka3SKBphHXrQ,5,255,9378
2979956,9OYlUJNM5z39Qr-hSyKGRw,bjbegGikWzSgeVsOJdE22g,4,546,17069
4887706,oAKrvdtdHsDzV2a0FRut4A,kRgAf6j2y1eR0wOFdzFAuw,4,935,8422
4617431,bpgbVPJcG-wQ4cNBcPPIxw,GAyHbuUTtKAdpHiFGJuezQ,4,892,13804
2552724,8DGFWco9VeBAxjqsuh1aSw,EDhyjUhc1ECLRs8ej4iggw,5,446,14972
2573327,53JHz4dbMg9JfuzakOZK4A,HwjhWHbNp56t-dRiv3-wPA,5,433,4615
2153372,FRTed_TjXG-ocDy-638tGQ,lJdTqNoeo3KxBdcxh3cwOw,1,396,13128
2452356,bGu1K8WWpAWpYPCjFttiDg,oJxuSZOoFprrjm0Dvwdc-A,3,456,14376
3166871,o54Zm9yUxFOIq7yMfmgs-A,02gcdoVJrnxrdzhffs_3dQ,5,603,17997
3281717,#NAME?,xk9Z9rNSWJhURfkwWKXFnw,3,572,18845
2067278,YRcaNlwQ6XXPFDXWtuMGdA,H7rpWv02D6WTu6IpNNDkWw,4,321,3848
471144,gwIqbXEXijQNgdESVc07hg,cVtpNvkn5e6DZ1HEZSSGTA,3,94,3439
210855,dIIKEfOgo0KqUfGQvGikPg,T1rtbmM-pQ2rpUQpo_oo5Q,5,43,1419
3602088,iTxPwAK3uqAIg1YtB2nFKw,C2AE_W_HrtiqAWDjpctlEg,5,672,20958
527554,nXMMoDzXRByQiWH9cf-FAQ,UKmEEicyPHSiw3Nu-SrLMw,5,99,1748
3995189,oIxsWOWytMmV4bf_ffo01w,5WhZvE8pvDGVaYaIQOCohg,3,755,22431
1782357,QuZbJquRtbY9O9JrB9NpxQ,jRAUH6Ypc_2rX_nh3NMqcQ,4,311,10852
4591290,J8otuTQBnECTE1GQvnpScQ,3p4M5be6uc1S78TO62gmOg,2,884,1926
212831,dIIKEfOgo0KqUfGQvGikPg,Blfn30Y8tvYq903oLiIf3g,4,43,1758
3760257,4PQhC-zTQ4ACEN0-r39JuQ,TVqlHgjFdd9vuYZLbu9S9Q,3,714,21663
24259,5hwj7sIw2FC8yrS90Qjrgg,KskYqH1Bi7Z_61pH6Om8pg,5,5,384
4383278,sjWvk3DZapZ-9ULAFtDmYw,FcvWRrwhjIqktji6iLpaUA,2,832,10847
2345391,cZMn2p8HbzEkFknbvM8e9A,mJJ8TSciSt-UXWsq6tfEXg,4,439,5866
1390007,hQj10ZF8B1MfCKQQ1C1pTA,UydVmlfxab6O-CSnjeGZRw,4,257,8931
4251843,oIxsWOWytMmV4bf_ffo01w,gwd1W_0Mgzqo3QxgXrt16Q,4,755,2189
4575312,7yqrpYxl2cJ4_jqOIa9Z2w,2VEa7rpo68KG0_5pBj0dFA,4,880,25202
2187864,PKEzKWv_FktMm2mGPjwd0Q,6zry3kyGHiplbQ4rdqxbaQ,5,411,13180
527565,nXMMoDzXRByQiWH9cf-FAQ,#NAME?,5,99,4533
2542974,mqZISZ3Mm_SMfNh9Jc0R_w,xYonRlhqbwdHLhPs1PLdCg,5,477,14909
2448534,53JHz4dbMg9JfuzakOZK4A,d_kHr7DFuLO22llFhW6JiQ,1,433,14293
3288377,1fNQRju9gmoCEvbPQBSo7w,JqCPbQ02W0Jbxrp6X94KQA,3,561,18925
2839037,zgV0ZroIF956gw4cul8MHA,Ho90V3P89bUtKpr93y-15g,4,521,8206
1822512,#NAME?,CztDemHy1q1f2R3VV9jmvA,3,353,11363
4225995,8ydnqYbyrsl-Ri0TRxgSjA,9SU7ZZhaFUJJ6m2k5HKHeg,2,809,4140
497896,gwIqbXEXijQNgdESVc07hg,ovlWOSKVjGecnaPuZLv_OQ,4,94,494
3184933,PKEzKWv_FktMm2mGPjwd0Q,dn_ipqbm7_jUz5X3rDez_A,2,411,2682
474435,gwIqbXEXijQNgdESVc07hg,_Y_f6WKaNyuaYa1IzEAh5A,4,94,3819
2414657,o68A_3bAJTge-ioGXHdxKA,dtVXEl_dASB1kn2erejiCw,3,350,14078
5093694,HNsPd1ieGqZ3lvpjDhcd3A,siG1NvTQrnJ9OT-FPAx4WA,2,972,6626
3851283,jrqE4Jx-boDAxj4X7CLStQ,uZ0C261kg1YgvTMTEmIL0Q,4,741,4515
3013009,PKEzKWv_FktMm2mGPjwd0Q,uW6UHfONAmm8QttPkbMewQ,3,411,4131
527514,nXMMoDzXRByQiWH9cf-FAQ,RA1Jchnz3uQDg4YVHckKXQ,4,99,1877
4617425,bpgbVPJcG-wQ4cNBcPPIxw,f8IMQgRwo-8GP372MElDGQ,4,892,7554
724504,m7z-tX6XDZ27xGhGjnI21w,g6GXqg-QdDiQGLYMVqNOUw,3,127,3902
1010034,FwgT_pZzsLCRPROEonT0fQ,Ybre7g_LHQk5004VSM49sg,1,200,6721
3776804,cQrnxjgVBhjAcOJttw48aw,AWmVRR-ekJgJgHZsxSNwpQ,5,709,21726
2481253,nzsv-p1O8gCfP3XijfQrIw,9SU7ZZhaFUJJ6m2k5HKHeg,2,447,4140
1286360,fOut10lknIp64tm3z6UTNg,Md6895ZtS3FA8a0pUaH6nw,2,250,8298
4539087,Z55SmS3QQB_RnLogMgLgIA,0kB69ewW3BVse8EhU4kxrQ,4,871,3803
5048409,NAcOrPUT_8kze3cXhym_SQ,N2l-RGl3jrqdiT6lW3GaYA,4,964,4832
4189393,8ydnqYbyrsl-Ri0TRxgSjA,5ESYaLIiNczLALzbhxZrHQ,5,809,23205
3901461,jrqE4Jx-boDAxj4X7CLStQ,vUDqNV3RhI3FmZRwS7039g,4,741,1861
3202541,R4YXvhVGkS92y605kqmSwQ,52dAt8dkOpy1b86kUcsX1Q,1,613,16926
7255,NwxF1Ftc-4P5Pl_SSXThQA,LR_99E7tVUfxqemvcGkDzw,4,1,174
2287852,25W8CVIdQDIkyPb8ISCGpQ,IYl4T-bXJQQwyAQsx879AQ,4,404,13710
3129434,osQ4bMibJLmMPAtovvEkJw,piGQNN6ECbSC0agHhvoVeg,1,573,17752
4623758,bpgbVPJcG-wQ4cNBcPPIxw,piHJq_NDrOh5SYk3AyQVOg,3,892,1920
4093610,MMf0LhEk5tGa1LvN7zcDnA,pJnN5PxqFPGZW2pJWkQtzA,3,715,14480
210912,dIIKEfOgo0KqUfGQvGikPg,WzExC9n9oK0ZTDN05OlcDg,4,43,1472
3920770,oIxsWOWytMmV4bf_ffo01w,MtvN8vMiKcLkkz_tCvBx3g,3,755,13841
4703172,gVmUR8rqUFdbSeZbsg6z_w,Fvd8qeJCXFbMYQk45S7iBQ,4,908,25727
209313,dIIKEfOgo0KqUfGQvGikPg,n5fp_q7OvqVCnV_IhAyaAQ,4,43,1313
4203033,x7zoxuIXfaPNDl_CJOBlpA,#NAME?,5,796,5667
2675295,JoT5g6CXb8CBQ_QLmKnIRA,D4BWyStFZzA7k8hqDmnyFw,4,494,15487
2327585,PeLGa5vUR8_mcsn-fn42Jg,8OeHn9KCbICuRBs_XiDDUA,4,413,10694
2411531,nzsv-p1O8gCfP3XijfQrIw,GHS1rVjO-RMcRB6WJLpCDQ,4,447,3488
95348,NbWOHmRcohq6U0gXmIcjAA,pDoDY-cDLyeKQgDx5RAlnQ,1,18,667
1697903,TbhyP24zYZqZ2VJZgu1wrg,oGLcax_n3h1ZIDVHuC8HKA,3,153,10603
4863712,3_4-eRoGsGUj_LI0InHIDw,7JnWQD8acZ1SmmV_oer2Tw,4,936,26324
4127011,oIxsWOWytMmV4bf_ffo01w,yWUBX9Pe6pzh1PjVj04UmQ,4,755,2203
3685503,n1cGg7NpJspFPUcyYO4lzw,3kdSl5mo9dWC4clrQjEDGg,4,693,9666
3671875,msxc1VlPTD6E-0Kns7bIFw,Sz-Elton6-aGimq_j7SCGQ,4,688,21259
1774444,i6V3NyTdkBVwPpH7r2BINA,Qzbcq82RJKIcAl0HSoSBJQ,3,341,5174
31062,HdUpeg9oYzvzHIgeJuM2uQ,3JV1Zue2S9K3pqJVO1Clgw,3,4,401
3113030,#NAME?,_v3WsjEworH53RcWzWKEEw,3,572,17701
2448990,25W8CVIdQDIkyPb8ISCGpQ,UXDoc76N59G6p3RUH5S--w,2,404,659
2906147,PKEzKWv_FktMm2mGPjwd0Q,jl84Lo2u2xMGYQhtd66cJQ,5,411,16759
213335,dIIKEfOgo0KqUfGQvGikPg,#NAME?,4,43,1815
922454,FY1vw4FEvJkYGvWUuoGMeA,NvKNe9DnQavC9GstglcBJQ,5,183,3155
2534721,bGu1K8WWpAWpYPCjFttiDg,PFNssPaJXxq3eWMHmzZl9Q,3,456,14858
2553374,kXt6tPSGLWhWTiXO7XPjuA,7l-CCyNnvT86GMR5EtYjog,3,461,4994
3413519,RBZ_kMjowV0t6_nv2UKaDQ,0Rjgq0tHv3enQW8lNbrrVg,5,599,19826
3393388,bCLqNCdhUdsmTj9Braespg,zy5UZvaG4iOLSbxuophtTQ,2,655,19712
1419486,Rzf35jKV8e8EJdssrae_AA,k_DUgRGUPyYbOsmHziOieQ,4,202,9027
3776668,RBZ_kMjowV0t6_nv2UKaDQ,OY0-hYJ2q6WiAqhYnCZZ0w,4,599,4649
1591384,neMi0e3dZaUtX7Sg-3Qytw,W-kOZ946xRWBJZvxXhJ7DA,5,312,9930
290262,1DsuFRjdW0gDA23Xswzoqg,_YHMyBxsf9rw6LQYVejuZQ,5,57,2468
4252870,UDFIZXP0kOb2xKoYToTS6w,wl6w2VNMA4g6O9lu7kTvFA,4,814,15529
4855802,alUuOskFSl1bODjnce2PpQ,#NAME?,4,934,26086
3582517,RBZ_kMjowV0t6_nv2UKaDQ,fdkJsDiy27e4Ragp27MMhg,5,599,20755
1465014,OdTvOw8NKzaCcsj_dnRZSQ,Cg7LzEnDacKMrNaezjRGsA,5,287,9282
1469509,o5o4lNPxZmGpgTGLTdIRqQ,B7qQmqD9H2UoOpShmHTfZw,5,275,9319
3671094,Kgxvv4DFWimTD3DlBhjbmw,Xm0BdTIRqtTIgacx_JjICA,4,691,17090
1746766,DpAk34vPISjIGYlBUyAdPw,FSnqO-YWUdRb0Xc95nXbvw,5,333,4758
2810023,tH0uKD-vNwMoEc3Xk3Cbdg,0XEqyl_lVaJNHRKxNcjJZg,4,533,7494
2718333,c3_AdjAlMy4EJYQhuXADgA,1FlIbmN4aNJuXsGK0shnfQ,3,473,2194
3329682,pMefTWo6gMdx8WhYSA2u3w,sx-dvQV9txVZcqAT_62vFA,3,557,19201
294934,1DsuFRjdW0gDA23Xswzoqg,Edwh8RH6XFYeexZDGq5CUw,4,57,2670
3252353,RBZ_kMjowV0t6_nv2UKaDQ,Tih2YKMvA5uHSXUCJSSvxA,4,599,18537
4855803,alUuOskFSl1bODjnce2PpQ,4twpbw7n4DmsLxAm6-sMkg,4,934,3344
460081,mm55g049o2nj09b96Byxlg,XMMLRvV4IMxIGyc4H37LxA,4,92,99
4855854,alUuOskFSl1bODjnce2PpQ,yV1QMne6G1xloi6GNClqeQ,3,934,26107
5018509,htzxDWzRt4Xd7UGy4t0yAw,pNAQvQjaq8dmafcATpcXjQ,1,959,26759
1619767,q-zpdCg2DybrJ4rR0ic2XQ,9a3DrZvpYxVs3k_qwlCNSw,5,316,1625
3545657,cvwNVNGo7Kg3SptTPMBnFQ,UmfpoTxp4QdgQvswf8YxXw,5,680,20581
3498213,RBZ_kMjowV0t6_nv2UKaDQ,iObLvZHRZ0RLTQOu-swDgA,5,599,20300
4206507,MLf4JUa1uzQkDLrBJ5yJHA,VxRlBe2wjtycFWSZm1orTA,4,802,4722
373203,R6vb0FtmClhfwajs_AuusQ,k6pWX0v60LIRS2guzkpxqQ,5,67,655
1324085,TbhyP24zYZqZ2VJZgu1wrg,zmET1TVVTvVklHGWQJX7yw,4,153,8537
1892907,MFnXQb1R1IGLL_-W4oflJw,_Gv5HPQBM3fzI9bOUYFYuw,4,357,9479
2316912,3VgJ0gRZ7pACEBw5GtIsAg,IFXL6wMLBgBSGSiLBjtViA,5,431,8489
5071847,hvs6n04dKZheWJVzhB7TDg,1vqRtgfq2iuvypSmAQBuKA,5,954,27014
3048876,pMefTWo6gMdx8WhYSA2u3w,F6DRP5pYYYgDOKeVzWFsBw,3,557,5733
3345566,PKEzKWv_FktMm2mGPjwd0Q,#NAME?,4,411,19379
568282,mm55g049o2nj09b96Byxlg,umxki_So2--o08q9bkXK6Q,3,92,4655
3252352,RBZ_kMjowV0t6_nv2UKaDQ,cEpj2JCDAtbNmbe3IJS5qw,5,599,18536
2528242,yH1rIEvxXPb_YCmRQVRdBw,xB7bsOpJbnK9nHEZw1ARDg,4,474,777
3479061,bCLqNCdhUdsmTj9Braespg,crstB-H5rOfbXhV8pX0e6g,4,655,20170
5047153,Bf-X9oxiiRvzgrwguUWoeg,sqc9egpitsFIeWv5esLerw,1,963,26839
4113056,kty9CCKnGamJSO_D-jwJtw,RESDUcs7fIiihp38-d6_6g,5,783,381
2587117,PKEzKWv_FktMm2mGPjwd0Q,T5UBAJt5Kod_wQGbH6m9hA,4,411,15262
2906134,PKEzKWv_FktMm2mGPjwd0Q,DxgSVufr_6y_Rc63CC17Zg,4,411,3162
2043649,o68A_3bAJTge-ioGXHdxKA,QDeB3ZtWYzVJJ0KK-HM-PA,4,350,12772
3432528,PKEzKWv_FktMm2mGPjwd0Q,mPeD3z6k0JLNZIM9ow9hrg,4,411,19973
3129470,osQ4bMibJLmMPAtovvEkJw,eJNHwNoCk_hZbK8AeHDZ9g,3,573,17766
2825141,c3_AdjAlMy4EJYQhuXADgA,3oWh6pni78BzuU2u5nFuLw,1,473,16366
1703747,38F0slYX4N1FLVqt1kM0Wg,7MNBIoGznDHhC1AfxGWOFw,4,318,4610
3995175,oIxsWOWytMmV4bf_ffo01w,C03ntpeOXOpuNz7ET9sxjw,4,755,6316
4767476,NFgvM7LMx5Ocsxr7J2_sVA,vY8-P5aeFO4xRoH_mUfQ9A,2,919,21799
2755394,zgV0ZroIF956gw4cul8MHA,4EfiNcKSsafogIhAjwv0gg,5,521,14124
3195694,#NAME?,EckRr2CuWs94VWe-24edpA,4,572,18223
2481414,cZMn2p8HbzEkFknbvM8e9A,qU4wrOVqDfddr9PP_ssmUA,4,439,2960
5178119,BTxxGYdw8CNV7UZGc9YU1Q,7MNBIoGznDHhC1AfxGWOFw,3,989,4610
2552738,8DGFWco9VeBAxjqsuh1aSw,DymZ5vpm7vkSsR__-4sflw,4,446,12455
2452372,bGu1K8WWpAWpYPCjFttiDg,qztZIyt2BMSKfX052OgKXQ,4,456,3743
1602273,pvwEROiu2kfTqyp6cG2HIA,grzKamxEuXTZrTkiztLQGg,3,296,10077
1348303,fS86t0IvNj-kDBae2mJHSQ,7ibuDLfx8gEhESAufYIySw,5,253,8657
2741665,LCEeye3tvTOtcTUg61mf1Q,9NBkIExYYz3w9O5JdzDOMA,1,518,15997
5058737,4LHZzxTvMo6xjH5yXLAaxg,ZspvlO5Dvtd517YhVLJJ_A,3,966,27000
4302378,NzqTPZe0X7hFCUdVgF3A4Q,swzPeunsKkTX1iGybOIRFw,3,831,24177
4280321,UDFIZXP0kOb2xKoYToTS6w,wb_k8mRVmwIPfPxVHYxNDQ,5,814,24052
1496644,ZoNEuIMtwJ4BFTG5zs7aqQ,5XVabANkehj7oH-Z7YZkwg,4,279,6876
2481238,nzsv-p1O8gCfP3XijfQrIw,oJZNHz5UUVUgrZwVBVlpYw,4,447,14419
2802306,v4fT6mIxgjho_CLR2wiXvg,38-sjGYYVcQEKrZe5Nu47A,4,530,8238
3790514,MMf0LhEk5tGa1LvN7zcDnA,5ZkBnLjuedyk5rRRT6W5cg,3,715,21804
4266684,cVz8ZPsnXCzb_ovHv13LBA,Rj3wnYT1QAxpJlRT5mMc-g,5,826,8420
1877391,YRcaNlwQ6XXPFDXWtuMGdA,7Qv-Sm_BXpgM0G_pDPLkpA,3,321,8582
3090243,IRc32xCXlHDQjezcG5jj2Q,n6IWvkVMWB9OIRZBXh5tHw,3,580,17555
471245,gwIqbXEXijQNgdESVc07hg,cF0PKI4NzTpojcQvQRNRLw,4,94,3534
3602042,iTxPwAK3uqAIg1YtB2nFKw,PCCU3jO4347p6BzVGQQjNA,4,672,20941
4219539,wM4yVwPDeMMUxwFvGLiREg,lkjgZcgbpbYR_mXoGXWmQw,5,816,20887
4189382,8ydnqYbyrsl-Ri0TRxgSjA,_pBXtjN43eqMV0XZTz7nmw,5,809,1076
4230515,Ga9DnmdmhE0Zzs_jRtmrfA,Wg6fKmeGi77hXs5nUBH1BA,2,819,10509
5170487,6-g1Aw92UoDijvc4k-wWdw,CVhTzLShRr_LDR5vjFXdcA,4,988,362
2827555,PKEzKWv_FktMm2mGPjwd0Q,vl1aHp6pvnSmpoRQShWLjg,3,411,519
980998,kQek0Ft9uFPRuxP9Z3g5-A,DVDt2N0-f5O9VWF9f8gKQw,1,192,6556
4072659,oIxsWOWytMmV4bf_ffo01w,VraSwdw04w1LASF1xRBkdw,3,755,2182
833788,OzNz8Gkc-LBxwH7wsXYnZw,TubbskG3TSU9TpgFFH2How,5,161,5881
3243114,5snWEoA7Qsu-H7nY4aTpAQ,ZZIlM6Pi-GwsyRVaf-D0-A,3,623,18496
2047760,6WpmSCTUGV6W7v01TWp9Sw,pomGBqfbxcqPv14c3XH-ZQ,5,392,12810
2448993,25W8CVIdQDIkyPb8ISCGpQ,E-eyTgTUENIbvl67mryvag,3,404,14366
1602287,pvwEROiu2kfTqyp6cG2HIA,YOGRjWgTT5AyAPSMQe_fNA,2,296,10089
1419533,Rzf35jKV8e8EJdssrae_AA,vrTCKadH9ZJOCjow-rVsdw,4,202,9059
2500695,yTh2hTDEO8hHhxXrdn_90Q,zoODlH40edpJYLPLkHilNA,3,468,7845
1944292,vwi68eg4bmJHMSYq3jP2OQ,fCJrZIzz85_8Uhf072QVnA,4,366,12166
3505093,57tf_RmT5o3BiFj2gpV-Jg,UIhOX1KR7UBdRgDqktOjvQ,4,624,20311
1825318,-594af_E7Z9VVjQc9pJK3g,LwQB9H3jZ9wTk24Lr-AnZQ,2,336,3211
3159729,1fNQRju9gmoCEvbPQBSo7w,bhqOSajw2x1NLQxijsDVcg,1,561,5173
1892861,MFnXQb1R1IGLL_-W4oflJw,DQRhUU56vjhAJW0ZF1LLcg,3,357,300
3934199,QkNuVpkhV_wTApylrKOMDg,eE4MUd3m6j6yISWjEYjyPQ,4,758,9049
2047741,6WpmSCTUGV6W7v01TWp9Sw,HVFKw_1abKVGYscxYKlKYA,4,392,12804
3553525,pMefTWo6gMdx8WhYSA2u3w,vWu3eAOnYLf-piMGl_W2hg,2,557,18989
2587096,PKEzKWv_FktMm2mGPjwd0Q,HxGBySw5WIapBu1M8WWcbw,3,411,15253
3298487,EN_GC97QtYi3vBZnc-t56Q,i3mZIwNi1EiJ7-1A8amoyw,4,632,7766
1790350,Ue_7yUlkEbX4AhnYdUfL7g,xdhoOCgai5gcNQjm_7S-ww,5,345,11131
2103747,HZbcRlpjmTbMh6YL-Tdcfw,G-5kEa6E6PD5fkBRuA7k9Q,5,398,969
3344575,tH0uKD-vNwMoEc3Xk3Cbdg,qmymSqVwHYRqdwfcBatzpQ,3,533,8621
3281713,#NAME?,VPW--8KJhXd3hK2DIsW1Fw,3,572,18843
4703321,9hFid3EZ64e1c53ej1q9MQ,E8Ejw_6hADwPdkZqkAW9jA,2,900,25749
4499920,N0qq4upibIRvLzE2SzVPtQ,gpN0iUpDl7BN2IUwzB7oMQ,5,864,24482
2566652,PeLGa5vUR8_mcsn-fn42Jg,JlcE-8H-z90FZn3GMvK7lA,5,413,9707
4066638,4KbUaerUBoiUwZGMHKVFxQ,_81fRJ9m8Fn1s8ixPun46A,4,762,5378
1111357,TbhyP24zYZqZ2VJZgu1wrg,UQAxHRgbBoMwjoa4Of2-9g,4,153,5993
1200097,6ehZ3X1gaHe-fxzndNRweA,38rXDufRtJeGSMP6ducaCw,5,212,7839
221284,Q4XMttux42WHNUIm7h-AmA,vtT5LzqjBjNymliYf4uEfw,5,44,2059
490564,fVILhIglx6RNOXQba5t4kQ,UaoOIiwPF_rp2BWYD-HkPQ,4,98,4172
1059226,DG1QPjVVsCcXiKP3xGh3pQ,DDLpQjU_Ec8OoJlHmdaodg,4,187,6870
4372770,YgC5A_oMsF4n7zOcSJ55tA,V9DPZmn2irq3hC-X4vxaBg,3,843,11309
2909255,zgV0ZroIF956gw4cul8MHA,iw1WJt3wl6-NquZGKVamLw,4,521,16813
1853710,aq7PsU-EerT2gSPsBc_FCw,E9HkUYYO_-5vKjvBwLuDIw,5,361,11515
3708329,ZYZNcugF3xUEGyLOVGiZ0Q,oKYUMYQI7AkjCJdRsKlqtg,4,719,21490
200952,1JhBcAUN-yvFxXp3m2Qmwg,wa8QgXQu1ZxwPgdRl9lYlg,5,41,1097
1386614,8DEyKVyplnOcSKx39vatbg,bjSC_jbrypke0l-bXXBmwQ,5,235,8462
2768067,PeLGa5vUR8_mcsn-fn42Jg,#NAME?,4,413,16149
325540,FIOxsy96PmDFAomTReCQ3g,sWwCwjsd27k0Y8m1RIWZEg,4,64,1811
1693837,lOT0U6U9tR9VOFRcunvh1Q,9lH0gzlZB_uXJ1dc9UkF5w,5,322,10571
2421671,PeLGa5vUR8_mcsn-fn42Jg,_ZwDLtBopUHb6F2mIPFUJg,4,413,9704
3195666,#NAME?,XdKu6a98JlJ75WxWb9JGZg,1,572,18207
3842337,RBZ_kMjowV0t6_nv2UKaDQ,a58ItFHWoVwVWDqSH_9bEw,4,599,12714
2709056,PeLGa5vUR8_mcsn-fn42Jg,YYbVDAdGTR6R78WlHwKaBA,5,413,15782
3141209,UV4PZQSad81lOg3Az6B7cw,V2oe1HVgNK0He9Mf3Q17AA,2,574,17805
3851289,jrqE4Jx-boDAxj4X7CLStQ,SkO0Kd4_bO4VWTzCa_k8_g,4,741,177
4851161,jtx0pnIDrn5f1EGMQ9jjDQ,RwMLuOkImBIqqYj4SSKSPg,3,932,9196
1215127,Rzf35jKV8e8EJdssrae_AA,GIhzzb9tjqLCYdNP_k3-dQ,5,202,1353
1625549,hq5en1N5_OKK3Wx6RU2MTw,MyTsAeShB9pcWP84GSTAdw,5,317,4285
3419657,57tf_RmT5o3BiFj2gpV-Jg,Ul6JwluSTm12PVDIqnNaTg,3,624,7012
3644107,EhsqVJ6XGLFVZqzk7-Nmsg,jCK95Dt9dsqQXxggZuSWmQ,5,682,21097
3432521,PKEzKWv_FktMm2mGPjwd0Q,VfFHPsPtTW4Mgx0eHDyJiQ,3,411,3202
3029149,o3eH9LHBRTOMXin7tWMULQ,VzUo-RURV3VnfNItAYM8yg,1,569,4302
1928639,MFnXQb1R1IGLL_-W4oflJw,gSPALi3f3Ga01HGXHrhlUQ,5,357,12103
200747,W7wzsmg-XOKAHHZda9-Pgw,6Q7-wkCPc1KF75jZLOTcMw,2,40,1077
2127298,i6V3NyTdkBVwPpH7r2BINA,VGqzcHo_IJgRT0UV4oI52g,5,341,6555
1348319,fS86t0IvNj-kDBae2mJHSQ,aSAE_2ON-DNliRY7K-PiWQ,5,253,8671
527524,nXMMoDzXRByQiWH9cf-FAQ,On5sceeptZSlLeGWDDGiwQ,3,99,4506
4602967,eAJ3Ip0vh-zuk_BmcmchYA,wWDNwNb6ygJorKujOuifhA,4,888,12600
2421656,PeLGa5vUR8_mcsn-fn42Jg,moZpwq1hNxC-uJRpfupOTA,4,413,1531
2542981,mqZISZ3Mm_SMfNh9Jc0R_w,RqguZhXHTpBD2_SEAdzO_w,1,477,9072
2500858,PeLGa5vUR8_mcsn-fn42Jg,rcSFEzRoIcDZhf8Frrm71A,4,413,14738
471109,gwIqbXEXijQNgdESVc07hg,jc3p5SFyt9qrrMXt6E13ig,3,94,267
4566251,4wp4XI9AxKNqJima-xahlg,3Kcq4_6RAhltAO6ZVgVygQ,3,877,25027
4729129,PXe-x5SAMzAEn8EOBCVgeA,frPrxrfbTEscTCKVZzPRQw,1,912,25842
3703087,aCaWGbG_xNc0Kjz-GvnF0w,o13eH93qmWVNFZogkjhd9w,5,718,8255
3934182,QkNuVpkhV_wTApylrKOMDg,#NAME?,5,758,9340
4729271,PXe-x5SAMzAEn8EOBCVgeA,FBjIluH4vv-pQ07p8yidGg,3,912,8350
4966872,hsRakdr_WTyvTGf7orKvlg,T3phaFF7ihJk1YsU23r1rQ,1,953,26525
2528255,yH1rIEvxXPb_YCmRQVRdBw,_0ZIFTvfcA3UETO_S_JTNA,4,474,12307
3258503,pMefTWo6gMdx8WhYSA2u3w,Oq4My-v3mtH4p_R4iOtCBg,4,557,18578
4623798,bpgbVPJcG-wQ4cNBcPPIxw,#NAME?,3,892,14993
